,CustomerID,Recency,Frequency,Monetary,Cluster
736,13358.0,269,1,269.01,0
737,13359.0,64,1,271.96000000000004,0
738,13362.0,9,4,2537.24,2
739,13363.0,18,2,799.19,0
740,13364.0,71,1,127.46000000000001,0
741,13365.0,34,2,1660.6200000000001,0
742,13368.0,257,2,364.7300000000001,0
743,13369.0,366,1,186.48000000000002,0
744,13370.0,372,1,547.2,0
745,13372.0,90,1,247.19,0
746,13373.0,61,3,2597.42,2
747,13375.0,89,1,509.28000000000003,0
748,13376.0,99,3,771.61,0
749,13379.0,26,3,494.36,0
750,13381.0,32,6,2960.75,2
751,13382.0,281,1,197.14000000000004,0
752,13384.0,31,7,2801.4599999999996,2
753,13385.0,330,1,335.62,0
754,13388.0,131,2,450.3,0
755,13389.0,11,3,611.6600000000002,0
756,13390.0,75,1,304.68,0
757,13394.0,2,8,1903.2900000000002,0
758,13395.0,185,1,239.78000000000003,0
759,13396.0,29,2,936.69,0
760,13397.0,73,4,1118.81,0
761,13398.0,192,1,289.17,0
762,13402.0,127,2,551.5300000000002,0
763,13403.0,18,1,30.0,0
764,13404.0,1,2,199.29,0
765,13405.0,74,3,327.65099999999995,0
766,13408.0,2,51,8997.800000000001,2
767,13410.0,24,4,473.34,0
768,13411.0,107,1,178.6,0
769,13414.0,134,1,532.8,0
770,13416.0,44,2,540.8000000000001,0
771,13417.0,5,2,220.68,0
772,13418.0,12,18,4407.5599999999995,2
773,13419.0,64,1,221.06,0
774,13420.0,150,2,87.6,0
775,13421.0,40,2,1497.5400000000002,0
776,13422.0,64,1,2208.7,2
777,13425.0,108,3,1045.55,0
778,13426.0,1,10,2542.2200000000003,2
779,13427.0,19,3,445.34000000000003,0
780,13428.0,10,1,162.43,0
781,13429.0,11,4,816.6899999999999,0
782,13430.0,19,2,550.4499999999999,0
783,13431.0,67,2,719.5999999999999,0
784,13434.0,74,2,179.04000000000002,0
785,13435.0,5,7,1737.0600000000002,0
786,13436.0,2,1,113.53999999999999,0
787,13437.0,14,7,2184.66,2
788,13439.0,255,1,260.56999999999994,0
789,13441.0,92,1,195.36,0
790,13447.0,23,3,917.99,0
791,13448.0,17,6,2809.1000000000004,2
792,13449.0,24,1,253.18,0
793,13450.0,27,6,1272.48,0
794,13451.0,26,5,2570.0599999999995,2
795,13453.0,166,2,209.88,0
796,13455.0,25,2,622.89,0
797,13456.0,18,5,1108.72,0
798,13458.0,7,14,6812.72,2
799,13460.0,29,2,183.44,0
800,13461.0,39,3,329.8,0
801,13462.0,253,1,135.0,0
802,13464.0,58,1,571.2300000000001,0
803,13466.0,184,1,197.70000000000005,0
804,13467.0,11,2,803.3600000000001,0
805,13468.0,2,37,3315.04,2
806,13470.0,99,2,165.0,0
807,13471.0,1,4,2116.39,2
808,13473.0,61,2,234.75999999999996,0
809,13474.0,236,1,179.29,0
810,13475.0,191,4,1115.66,0
811,13476.0,179,2,605.42,0
812,13477.0,38,6,1154.69,0
813,13479.0,201,2,238.64999999999998,0
814,13481.0,46,5,1631.4599999999998,0
815,13482.0,232,1,166.79000000000002,0
816,13483.0,66,1,140.34,0
817,13485.0,233,1,394.44000000000005,0
818,13486.0,78,3,967.8000000000001,0
819,13487.0,58,3,336.09999999999997,0
820,13488.0,17,13,5995.780000000001,2
821,13489.0,105,3,175.44,0
822,13491.0,52,10,906.8399999999999,0
823,13492.0,136,3,594.2400000000001,0
824,13493.0,287,1,14.850000000000001,0
825,13494.0,312,1,177.10000000000002,0
826,13495.0,8,5,1692.2699999999998,0
827,13496.0,11,2,536.6300000000001,0
828,13497.0,283,2,282.35,0
829,13499.0,18,5,519.8399999999999,0
830,13500.0,23,3,891.5,0
831,13501.0,288,1,805.0199999999999,0
832,13502.0,17,3,272.09999999999997,0
833,13503.0,71,1,175.09999999999997,0
834,13504.0,64,1,260.48,0
835,13505.0,73,4,3028.76,2
836,13506.0,316,2,379.45000000000005,0
837,13507.0,3,4,1880.96,0
838,13508.0,244,1,48.57000000000001,0
839,13509.0,9,5,662.68,0
840,13510.0,1,4,1534.6699999999998,0
841,13512.0,261,1,157.10999999999999,0
842,13513.0,127,1,96.89999999999999,0
843,13514.0,74,1,112.30000000000001,0
844,13515.0,73,4,833.82,0
845,13516.0,73,2,594.4100000000002,0
846,13517.0,60,3,1785.94,0
847,13518.0,86,1,535.44,0
848,13519.0,78,1,43.25,0
849,13520.0,59,6,1582.4499999999998,0
850,13521.0,1,3,879.38,0
851,13522.0,30,1,90.1,0
852,13523.0,33,5,1946.08,0
853,13524.0,41,5,580.94,0
854,13525.0,15,1,90.0,0
855,13527.0,34,7,1693.4499999999998,0
856,13529.0,79,2,167.36,0
857,13531.0,205,2,327.15000000000003,0
858,13532.0,34,1,197.61,0
859,13533.0,183,3,245.24,0
860,13534.0,2,24,5062.23,2
861,13536.0,1,7,2061.81,0
862,13539.0,86,3,428.66999999999996,0
863,13544.0,40,2,169.91,0
864,13546.0,12,3,527.14,0
865,13548.0,96,2,488.89,0
866,13549.0,26,7,720.8,0
867,13552.0,66,11,1986.3000000000002,0
868,13555.0,74,4,2112.34,2
869,13557.0,28,2,524.06,0
870,13558.0,6,4,501.16999999999996,0
871,13560.0,7,1,153.57000000000005,0
872,13561.0,216,1,26.709999999999997,0
873,13562.0,82,3,1227.5599999999997,0
874,13563.0,84,2,213.58000000000004,0
875,13564.0,354,2,778.89,0
876,13565.0,19,2,228.32,0
877,13566.0,41,2,784.2900000000002,0
878,13568.0,173,1,156.5,0
879,13569.0,17,2,249.57,0
880,13570.0,243,1,211.64000000000001,0
881,13571.0,13,12,1960.34,0
882,13572.0,206,1,565.9300000000001,0
883,13573.0,50,2,203.91,0
884,13575.0,23,5,674.5699999999999,0
885,13576.0,10,16,1517.46,0
886,13577.0,25,4,1320.6499999999999,0
887,13579.0,15,2,303.44,0
888,13581.0,309,1,56.95,0
889,13583.0,156,1,665.25,0
890,13584.0,307,1,75.75,0
891,13587.0,64,1,168.0,0
892,13588.0,16,9,2319.91,2
893,13589.0,15,2,230.65,0
894,13590.0,11,6,1399.6499999999999,0
895,13591.0,65,3,772.08,0
896,13592.0,36,3,123.81,0
897,13593.0,108,5,1244.03,0
898,13594.0,53,1,396.97,0
899,13596.0,6,2,562.8100000000002,0
900,13598.0,47,1,107.69,0
901,13599.0,1,21,3705.21,2
902,13600.0,312,1,66.52,0
903,13601.0,45,2,642.8300000000002,0
904,13602.0,65,1,398.65,0
905,13603.0,26,1,116.94,0
906,13606.0,29,2,148.42999999999998,0
907,13607.0,40,1,524.66,0
908,13610.0,12,7,818.0799999999999,0
909,13611.0,89,3,857.4600000000002,0
910,13614.0,24,4,936.4100000000001,0
911,13615.0,319,1,332.34,0
912,13617.0,40,3,424.19,0
913,13618.0,174,1,154.54,0
914,13621.0,117,1,209.85,0
915,13623.0,31,5,366.01,0
916,13626.0,253,1,241.32999999999998,0
917,13627.0,59,5,1162.33,0
918,13629.0,143,1,191.76000000000002,0
919,13630.0,5,7,866.9399999999999,0
920,13631.0,178,3,220.0,0
921,13632.0,25,5,1675.12,0
922,13634.0,33,5,985.66,0
923,13635.0,68,1,932.8800000000001,0
924,13636.0,37,5,610.13,0
925,13637.0,52,3,682.3499999999999,0
926,13638.0,16,1,97.14000000000001,0
927,13639.0,74,1,646.3399999999999,0
928,13642.0,216,1,213.13,0
929,13643.0,31,3,468.44000000000005,0
930,13644.0,16,4,1811.29,0
931,13645.0,120,1,30.599999999999998,0
932,13647.0,10,4,1134.52,0
933,13649.0,257,2,250.45000000000005,0
934,13650.0,17,6,1508.59,0
935,13651.0,40,1,49.8,0
936,13652.0,46,3,949.64,0
937,13654.0,43,6,2194.92,2
938,13655.0,114,2,711.57,0
939,13656.0,165,2,319.78999999999996,0
940,13657.0,11,2,253.50000000000003,0
941,13658.0,10,5,1628.75,0
942,13659.0,206,2,1098.4199999999998,0
943,13662.0,86,3,634.56,0
944,13663.0,179,1,91.07000000000001,0
945,13666.0,60,3,67.65,0
946,13667.0,149,1,234.35000000000002,0
947,13668.0,3,21,3800.1,2
948,13669.0,51,2,160.2,0
949,13670.0,75,1,333.2,0
950,13672.0,301,2,105.39000000000001,0
951,13673.0,19,2,297.78999999999996,0
952,13675.0,151,2,473.38,0
953,13678.0,152,1,72.56,0
954,13680.0,1,4,2058.94,0
955,13681.0,18,4,759.73,0
956,13682.0,187,1,34.0,0
957,13684.0,286,1,65.13000000000001,0
958,13685.0,3,4,20.919999999999998,0
959,13686.0,183,1,72.0,0
960,13689.0,63,1,15.0,0
961,13690.0,59,1,63.75000000000001,0
962,13692.0,25,2,749.64,0
963,13694.0,4,19,2051.21,0
964,13695.0,31,13,1616.53,0
965,13697.0,39,1,151.3,0
966,13699.0,155,1,70.08000000000001,0
967,13700.0,26,10,1840.13,0
968,13704.0,5,9,1667.7000000000003,0
969,13705.0,8,3,468.97999999999996,0
970,13706.0,303,1,273.04,0
971,13707.0,267,2,527.8100000000002,0
972,13708.0,271,1,242.61,0
973,13709.0,4,13,4175.500000000001,2
974,13710.0,32,1,94.55999999999999,0
975,13711.0,219,2,160.76,0
976,13712.0,247,1,88.2,0
977,13715.0,281,4,918.4499999999999,0
978,13716.0,269,1,138.28,0
979,13717.0,32,6,1074.82,0
980,13718.0,246,2,204.3,0
981,13719.0,15,5,754.26,0
982,13720.0,117,4,636.5999999999999,0
983,13721.0,36,1,453.09,0
984,13722.0,132,3,1643.28,0
985,13723.0,217,1,120.35000000000001,0
986,13725.0,50,7,1132.8700000000001,0
987,13726.0,39,2,429.12,0
988,13727.0,29,2,267.93,0
989,13728.0,37,6,388.04,0
990,13730.0,136,2,522.55,0
991,13731.0,219,2,499.6899999999999,0
992,13732.0,28,1,491.86000000000007,0
993,13735.0,25,4,1586.49,0
994,13736.0,5,2,563.9499999999999,0
995,13737.0,200,1,178.89999999999998,0
996,13740.0,241,1,216.86,0
997,13741.0,72,3,361.18,0
998,13742.0,17,12,1452.81,0
999,13743.0,3,7,805.1999999999999,0
1000,13744.0,95,2,916.26,0
1001,13745.0,162,1,241.36,0
1002,13748.0,96,4,315.20000000000005,0
1003,13750.0,171,2,190.13,0
1004,13751.0,288,1,75.6,0
1005,13752.0,124,6,705.89,0
1006,13753.0,288,1,575.66,0
1007,13754.0,152,2,129.6,0
1008,13755.0,4,9,1435.56,0
1009,13756.0,2,13,2700.6900000000005,2
1010,13758.0,12,7,1943.4900000000002,0
1011,13759.0,33,2,439.5899999999999,0
1012,13760.0,54,2,286.78999999999996,0
1013,13761.0,50,2,869.1999999999999,0
1014,13762.0,219,1,133.2,0
1015,13763.0,63,1,308.40000000000003,0
1016,13764.0,71,3,1267.87,0
1017,13767.0,2,36,6523.8099999999995,2
1018,13769.0,2,10,2040.77,0
1019,13771.0,64,4,2153.02,2
1020,13772.0,34,3,998.48,0
1021,13774.0,82,1,314.15,0
1022,13777.0,9,20,2929.3399999999997,2
1023,13778.0,103,1,178.7,0
1024,13780.0,7,2,223.51000000000002,0
1025,13781.0,251,1,54.64000000000001,0
1026,13782.0,13,6,648.6199999999998,0
1027,13784.0,113,5,247.26,0
1028,13786.0,367,1,148.8,0
1029,13787.0,76,2,231.55,0
1030,13790.0,4,1,236.83999999999997,0
1031,13792.0,66,2,165.2,0
1032,13798.0,18,12,360.01000000000005,0
1033,13799.0,117,2,649.0600000000002,0
1034,13800.0,310,1,473.1200000000001,0
1035,13801.0,67,1,235.2,0
1036,13802.0,139,3,798.52,0
1037,13803.0,255,1,265.17,0
1038,13804.0,31,7,2176.64,2
1039,13806.0,64,1,182.63,0
1040,13807.0,367,1,54.599999999999994,0
1041,13808.0,6,5,1100.66,0
1042,13809.0,305,1,60.300000000000004,0
1043,13810.0,29,2,502.06,0
1044,13812.0,42,3,434.24999999999994,0
1045,13813.0,40,4,853.9100000000001,0
1046,13814.0,92,2,1334.2200000000003,0
1047,13815.0,22,4,2971.76,2
1048,13816.0,24,2,420.41999999999996,0
1049,13817.0,29,2,328.97999999999996,0
1050,13819.0,302,3,624.75,0
1051,13821.0,145,2,290.53999999999996,0
1052,13822.0,6,2,442.9,0
1053,13823.0,19,2,546.11,0
1054,13824.0,33,5,1109.16,0
1055,13826.0,176,1,102.3,0
1056,13827.0,58,3,206.4,0
1057,13828.0,22,1,168.45000000000002,0
1058,13831.0,16,4,434.88,0
1059,13832.0,19,1,52.199999999999996,0
1060,13833.0,159,1,213.54999999999998,0
1061,13835.0,25,4,679.87,0
1062,13837.0,212,2,221.59,0
1063,13838.0,6,4,415.47,0
1064,13842.0,59,9,2333.9,2
1065,13844.0,11,1,345.12,0
1066,13845.0,65,1,157.86,0
1067,13846.0,25,3,697.46,0
1068,13849.0,52,2,1261.15,0
1069,13850.0,129,1,1478.9799999999996,0
1070,13851.0,96,3,1500.3799999999999,0
1071,13853.0,57,1,506.79999999999995,0
1072,13854.0,9,23,2153.12,2
1073,13856.0,169,3,120.3,0
1074,13858.0,57,1,127.32,0
1075,13859.0,326,1,136.56,0
1076,13860.0,1,5,1088.18,0
1077,13862.0,18,8,2131.96,2
1078,13863.0,248,1,252.98,0
1079,13865.0,58,4,389.31,0
1080,13866.0,74,1,134.17,0
1081,13867.0,31,3,605.8900000000001,0
1082,13868.0,39,1,428.36999999999995,0
1083,13869.0,123,4,2301.3500000000004,2
1084,13870.0,2,8,1669.79,0
1085,13871.0,23,13,4759.8,2
1086,13873.0,120,3,279.05,0
1087,13874.0,358,1,217.7,0
1088,13875.0,54,5,1448.07,0
1089,13876.0,64,1,60.0,0
1090,13877.0,86,1,17.4,0
1091,13878.0,55,1,776.43,0
1092,13880.0,21,13,2902.1800000000003,2
1093,13881.0,18,11,1825.86,0
1094,13882.0,3,5,668.49,0
1095,13883.0,11,5,2057.08,0
1096,13884.0,7,4,564.9500000000002,0
1097,13885.0,189,2,348.95000000000005,0
1098,13886.0,71,1,206.06000000000003,0
1099,13887.0,204,1,268.94999999999993,0
1100,13888.0,120,2,458.32,0
1101,13889.0,93,1,374.04999999999995,0
1102,13890.0,1,10,1692.2099999999998,0
1103,13892.0,27,4,410.00999999999993,0
1104,13893.0,298,1,168.70000000000002,0
1105,13894.0,24,2,412.7,0
1106,13895.0,28,4,1940.47,0
1107,13897.0,50,1,311.15999999999997,0
1108,13898.0,326,1,138.93,0
1109,13899.0,16,2,337.52,0
1110,13900.0,193,2,518.25,0
1111,13901.0,72,5,2145.8300000000004,2
1112,13904.0,37,2,332.64000000000004,0
1113,13908.0,80,4,1879.3700000000001,0
1114,13911.0,144,8,1829.6600000000003,0
1115,13914.0,12,2,586.08,0
1116,13917.0,50,2,252.14000000000001,0
1117,13918.0,50,2,565.1,0
1118,13919.0,59,2,331.86,0
1119,13922.0,352,1,68.1,0
1120,13923.0,54,1,261.48,0
1121,13924.0,2,6,1519.0500000000002,0
1122,13925.0,93,4,411.1,0
1123,13926.0,23,1,150.10000000000002,0
1124,13927.0,75,1,321.49000000000007,0
1125,13928.0,11,4,218.77000000000004,0
1126,13929.0,169,2,168.75,0
1127,13930.0,58,2,314.34000000000003,0
1128,13931.0,96,2,938.2800000000001,0
1129,13932.0,295,1,183.89999999999998,0
1130,13933.0,109,2,509.49,0
1131,13934.0,264,1,742.45,0
1132,13936.0,180,1,369.73999999999995,0
1133,13937.0,169,1,128.25,0
1134,13938.0,35,1,71.66,0
1135,13939.0,23,3,466.37,0
1136,13940.0,17,4,630.7099999999999,0
1137,13941.0,22,5,880.48,0
1138,13946.0,79,3,57.33,0
1139,13947.0,65,1,77.1,0
1140,13948.0,361,1,70.19999999999999,0
1141,13949.0,3,6,2065.69,0
1142,13950.0,11,4,419.80999999999995,0
1143,13951.0,176,3,460.84000000000003,0
1144,13952.0,218,2,2182.911,2
1145,13953.0,7,2,265.68,0
1146,13954.0,2,2,295.31999999999994,0
1147,13955.0,154,2,226.81000000000006,0
1148,13956.0,5,5,584.9900000000001,0
1149,13959.0,79,3,484.79,0
1150,13960.0,21,2,159.42,0
1151,13962.0,22,2,82.1,0
1152,13963.0,308,4,445.21999999999997,0
1153,13969.0,7,18,6218.43,2
1154,13971.0,19,8,2484.71,2
1155,13972.0,71,2,162.85000000000005,0
1156,13973.0,287,1,186.75000000000003,0
1157,13974.0,49,1,395.74,0
1158,13975.0,31,6,2167.6000000000004,2
1159,13976.0,207,1,227.96000000000004,0
1160,13978.0,15,2,132.53,0
1161,13979.0,73,1,857.3699999999999,0
1162,13980.0,60,1,104.28,0
1163,13982.0,39,4,1424.6,0
1164,13983.0,40,9,1171.3000000000002,0
1165,13984.0,27,4,277.42999999999995,0
1166,13985.0,4,15,6838.23,2
1167,13986.0,17,1,186.06,0
1168,13988.0,20,6,3048.17,2
1169,13989.0,66,2,438.41,0
1170,13990.0,213,1,221.18000000000004,0
1171,13991.0,12,6,716.09,0
1172,13992.0,30,1,76.8,0
1173,13993.0,43,8,1488.71,0
1174,13994.0,4,6,1708.69,0
1175,13995.0,15,5,1270.29,0
1176,13999.0,10,12,3300.41,2
1177,14000.0,211,1,262.20000000000005,0
1178,14001.0,46,3,753.0000000000001,0
1179,14002.0,134,2,355.9,0
1180,14004.0,43,7,2904.1099999999997,2
1181,14005.0,10,5,1166.7,0
1182,14006.0,116,3,467.9,0
1183,14009.0,198,2,623.0099999999999,0
1184,14012.0,278,1,328.8,0
1185,14013.0,110,3,435.58,0
1186,14014.0,77,1,304.42,0
1187,14015.0,53,1,393.42,0
1188,14016.0,162,4,2153.1699999999996,2
1189,14019.0,47,3,991.0100000000001,0
1190,14020.0,17,2,560.3600000000001,0
1191,14021.0,155,3,421.19999999999993,0
1192,14022.0,225,1,396.8,0
1193,14023.0,7,2,485.17,0
1194,14024.0,122,2,298.45,0
1195,14027.0,61,1,104.82000000000002,0
1196,14029.0,63,2,287.86,0
1197,14030.0,18,7,1460.2,0
1198,14031.0,7,15,3771.5600000000004,2
1199,14032.0,2,11,2155.1599999999994,2
1200,14034.0,22,3,337.89,0
1201,14035.0,29,5,834.3699999999999,0
1202,14036.0,285,1,419.5,0
1203,14037.0,176,2,139.25,0
1204,14038.0,78,3,1560.3799999999994,0
1205,14039.0,33,1,82.6,0
1206,14040.0,41,12,1802.06,0
1207,14041.0,266,1,141.41,0
1208,14044.0,27,4,432.62,0
1209,14046.0,284,1,47.71,0
1210,14047.0,9,4,319.35,0
1211,14048.0,305,1,376.05,0
1212,14049.0,17,4,4456.99,2
1213,14050.0,32,2,746.3599999999999,0
1214,14051.0,1,20,4513.36,2
1215,14052.0,20,1,139.91,0
1216,14053.0,160,1,41.75,0
1217,14054.0,65,1,92.46,0
1218,14055.0,106,1,131.29,0
1219,14056.0,1,23,5584.01,2
1220,14057.0,24,15,4062.0699999999997,2
1221,14059.0,267,1,132.59999999999997,0
1222,14060.0,5,16,2555.92,2
1223,14062.0,10,7,1614.89,0
1224,14064.0,29,5,783.7500000000002,0
1225,14066.0,267,1,78.6,0
1226,14067.0,64,2,245.69,0
1227,14068.0,320,1,208.35,0
1228,14071.0,4,8,883.9300000000001,0
1229,14073.0,32,1,139.54,0
1230,14075.0,5,3,728.54,0
1231,14076.0,129,1,95.77,0
1232,14077.0,41,5,324.3,0
1233,14078.0,102,6,377.32,0
1234,14079.0,125,1,147.25,0
1235,14080.0,33,1,45.599999999999994,0
1236,14081.0,302,2,663.3000000000001,0
1237,14082.0,365,1,127.04999999999998,0
1238,14083.0,4,7,715.75,0
1239,14085.0,2,17,3587.3500000000004,2
1240,14087.0,3,1,185.17000000000002,0
1241,14088.0,10,12,9950.33,2
1242,14089.0,57,1,111.05,0
1243,14092.0,8,14,3685.3600000000006,2
1244,14093.0,12,1,388.1,0
1245,14096.0,4,17,27211.04,1
1246,14098.0,37,1,147.34999999999997,0
1247,14099.0,16,11,2405.76,2
1248,14100.0,138,1,144.25,0
1249,14101.0,295,1,2.95,0
1250,14102.0,5,5,511.8299999999999,0
1251,14104.0,166,1,69.71000000000001,0
1252,14105.0,239,1,979.0399999999998,0
1253,14107.0,52,7,1892.57,0
1254,14108.0,31,2,506.66,0
1255,14109.0,73,1,130.9,0
1256,14110.0,37,10,2761.02,2
1257,14111.0,96,2,25.2,0
1258,14112.0,23,6,2492.6600000000003,2
1259,14113.0,4,4,619.0200000000001,0
1260,14114.0,331,1,195.13000000000002,0
1261,14116.0,20,5,964.0400000000001,0
1262,14117.0,144,1,90.0,0
1263,14121.0,4,4,2344.0600000000004,2
1264,14125.0,11,3,2346.38,2
1265,14126.0,11,1,183.40000000000003,0
1266,14127.0,123,3,476.01,0
1267,14128.0,61,2,625.0000000000002,0
1268,14129.0,2,5,1008.06,0
1269,14130.0,319,1,348.56000000000006,0
1270,14132.0,2,11,2696.3199999999997,2
1271,14133.0,130,3,499.28999999999996,0
1272,14135.0,2,15,2700.79,2
1273,14138.0,2,2,965.8800000000002,0
1274,14139.0,46,1,278.28,0
1275,14140.0,4,2,898.18,0
1276,14141.0,3,4,857.6800000000001,0
1277,14142.0,373,1,280.95,0
1278,14143.0,134,1,64.8,0
1279,14146.0,9,5,2958.55,2
1280,14147.0,78,2,61.8,0
1281,14148.0,234,1,29.700000000000003,0
1282,14149.0,221,1,421.12,0
1283,14150.0,36,2,559.7400000000001,0
1284,14152.0,75,2,602.5699999999999,0
1285,14154.0,239,2,655.92,0
1286,14155.0,266,1,29.5,0
1287,14156.0,10,38,14123.810000000001,1
1288,14157.0,20,2,404.73,0
1289,14158.0,40,1,397.38,0
1290,14159.0,20,11,4251.38,2
1291,14161.0,216,3,714.3700000000001,0
1292,14162.0,174,2,147.51,0
1293,14163.0,87,4,329.6599999999999,0
1294,14164.0,81,1,374.4,0
1295,14165.0,276,1,63.339999999999996,0
1296,14167.0,39,4,506.09000000000003,0
1297,14171.0,98,1,296.94,0
1298,14173.0,11,4,210.03999999999996,0
1299,14174.0,33,1,124.51,0
1300,14175.0,60,3,2038.25,0
1301,14176.0,297,4,503.70000000000005,0
1302,14177.0,86,4,432.32000000000005,0
1303,14178.0,9,7,1374.0900000000001,0
1304,14179.0,41,2,489.37,0
1305,14180.0,11,24,1221.3199999999997,0
1306,14184.0,67,1,221.79,0
1307,14185.0,331,1,12.75,0
1308,14188.0,31,6,1763.86,0
1309,14189.0,2,15,3609.24,2
1310,14191.0,2,13,4066.7,2
1311,14193.0,68,2,725.2500000000001,0
1312,14194.0,5,20,8620.36,2
1313,14196.0,107,1,73.72,0
1314,14198.0,18,4,400.79999999999995,0
1315,14199.0,218,1,10.2,0
1316,14201.0,60,7,510.14,0
1317,14204.0,2,1,121.81,0
1318,14205.0,17,2,288.20000000000005,0
1319,14206.0,239,1,302.65999999999997,0
1320,14208.0,95,1,101.14,0
1321,14209.0,11,6,782.2,0
1322,14210.0,106,6,1580.42,0
1323,14211.0,53,9,1695.8500000000001,0
1324,14214.0,31,5,920.2900000000001,0
1325,14215.0,12,6,1593.9200000000003,0
1326,14216.0,3,4,799.06,0
1327,14217.0,2,17,1102.38,0
1328,14218.0,43,1,169.48000000000002,0
1329,14219.0,4,1,73.44,0
1330,14220.0,247,2,457.17,0
1331,14221.0,42,9,2396.1499999999996,2
1332,14222.0,177,1,576.5,0
1333,14223.0,92,3,718.7100000000002,0
1334,14224.0,110,4,614.16,0
1335,14226.0,30,4,1149.39,0
1336,14227.0,26,9,2824.57,2
1337,14229.0,52,3,739.9499999999999,0
1338,14231.0,184,3,775.4099999999999,0
1339,14232.0,43,5,1617.7600000000002,0
1340,14233.0,49,4,803.8700000000001,0
1341,14234.0,22,4,699.42,0
1342,14235.0,75,5,1437.84,0
1343,14236.0,81,2,150.24,0
1344,14237.0,373,1,77.45,0
1345,14238.0,326,1,96.2,0
1346,14239.0,43,11,1802.7,0
1347,14240.0,30,2,643.8900000000001,0
1348,14241.0,184,1,213.70000000000005,0
1349,14242.0,235,2,219.25,0
1350,14243.0,9,10,1881.88,0
1351,14245.0,220,2,1504.0,0
1352,14246.0,111,3,1253.5,0
1353,14247.0,278,1,104.12,0
1354,14248.0,318,1,85.08,0
1355,14250.0,7,3,1787.4299999999998,0
1356,14251.0,2,5,1654.0200000000002,0
1357,14256.0,260,2,648.2099999999999,0
1358,14257.0,64,5,2415.8999999999996,2
1359,14258.0,90,5,823.06,0
1360,14259.0,142,1,104.1,0
1361,14261.0,79,1,633.79,0
1362,14262.0,8,8,2337.1099999999997,2
1363,14264.0,155,2,129.57,0
1364,14265.0,109,2,294.73,0
1365,14267.0,163,3,940.44,0
1366,14270.0,332,1,282.15000000000003,0
1367,14271.0,226,1,80.52000000000001,0
1368,14272.0,74,2,330.20000000000005,0
1369,14273.0,51,4,542.12,0
1370,14276.0,99,3,1028.99,0
1371,14277.0,15,3,2669.87,2
1372,14280.0,197,1,74.78999999999999,0
1373,14282.0,3,15,2651.88,2
1374,14284.0,31,2,452.95,0
1375,14285.0,21,4,261.68,0
1376,14286.0,24,3,3926.34,2
1377,14287.0,8,2,159.35,0
1378,14288.0,213,1,306.0,0
1379,14289.0,9,6,361.1600000000001,0
1380,14290.0,11,5,1867.1,0
1381,14291.0,2,11,3159.7,2
1382,14292.0,8,9,1665.33,0
1383,14293.0,3,4,905.1600000000002,0
1384,14295.0,40,1,166.2,0
1385,14297.0,18,4,1067.1499999999999,0
1386,14298.0,8,40,23843.8,1
1387,14299.0,8,8,2110.8899999999994,2
1388,14300.0,19,1,43.2,0
1389,14301.0,117,1,128.70000000000002,0
1390,14304.0,223,1,224.39999999999998,0
1391,14305.0,71,3,1762.76,0
1392,14306.0,51,2,456.08000000000004,0
1393,14307.0,89,6,2556.16,2
1394,14309.0,8,9,1766.4499999999998,0
1395,14311.0,243,1,181.12000000000003,0
1396,14312.0,47,6,1157.21,0
1397,14314.0,107,1,93.47999999999999,0
1398,14315.0,45,6,1822.1800000000003,0
1399,14317.0,65,1,375.5799999999999,0
1400,14320.0,207,2,440.03999999999996,0
1401,14321.0,11,5,1095.0,0
1402,14323.0,115,2,517.66,0
1403,14326.0,242,1,106.0,0
1404,14327.0,163,1,311.65000000000003,0
1405,14329.0,17,7,3770.4300000000003,2
1406,14331.0,124,2,377.90999999999997,0
1407,14332.0,23,3,559.0500000000001,0
1408,14333.0,68,1,70.7,0
1409,14334.0,17,8,1692.4599999999998,0
1410,14335.0,16,2,409.2,0
1411,14336.0,17,4,1281.1100000000001,0
1412,14338.0,196,1,401.55000000000007,0
1413,14339.0,243,1,309.52,0
1414,14340.0,219,1,107.7,0
1415,14341.0,45,8,1759.47,0
1416,14342.0,21,4,243.0,0
1417,14344.0,127,7,544.53,0
1418,14345.0,39,1,91.13,0
1419,14346.0,121,2,620.96,0
1420,14348.0,260,1,280.02000000000004,0
1421,14349.0,10,1,125.00000000000001,0
1422,14350.0,274,1,265.08,0
1423,14351.0,165,1,51.0,0
1424,14352.0,157,4,821.76,0
1425,14353.0,215,1,90.6,0
1426,14354.0,6,2,126.17999999999999,0
1427,14355.0,366,1,158.50000000000003,0
1428,14356.0,80,2,432.83,0
1429,14357.0,43,1,215.17000000000004,0
1430,14359.0,19,3,764.58,0
1431,14360.0,32,4,1638.7300000000002,0
1432,14362.0,22,1,119.3,0
1433,14364.0,109,7,1011.0500000000001,0
1434,14367.0,8,16,6998.6900000000005,2
1435,14368.0,320,1,93.3,0
1436,14371.0,295,1,100.5,0
1437,14373.0,358,1,10.2,0
1438,14375.0,185,1,207.46,0
1439,14377.0,191,2,137.4,0
1440,14379.0,44,2,340.15,0
1441,14381.0,52,1,196.73000000000005,0
1442,14382.0,26,1,448.5800000000001,0
1443,14383.0,38,3,839.1700000000001,0
1444,14385.0,9,3,202.10999999999999,0
1445,14386.0,297,1,93.60000000000001,0
1446,14387.0,33,3,1296.8,0
1447,14388.0,10,8,2792.66,2
1448,14389.0,65,2,792.94,0
1449,14390.0,10,9,3325.67,2
